Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2019,jan,1/1/2019,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,16
2019,jan,1/1/2019,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,132
2019,jan,1/1/2019,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2019,jan,1/1/2019,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,69
2019,jan,1/1/2019,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,36
2019,jan,1/1/2019,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2019,jan,1/1/2019,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,9
2019,jan,1/1/2019,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2019,jan,1/1/2019,Chandigarh,MOPED,2-Wheelers,2W_Personal,1
2019,jan,1/1/2019,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2019,jan,1/1/2019,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1717
2019,jan,1/1/2019,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,137
2019,jan,1/1/2019,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,48
2019,jan,1/1/2019,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,3
2019,jan,1/1/2019,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,13
2019,jan,1/1/2019,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,jan,1/1/2019,Goa,MOPED,2-Wheelers,2W_Personal,1
2019,jan,1/1/2019,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2019,jan,1/1/2019,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,16
2019,jan,1/1/2019,Gujarat,MOPED,2-Wheelers,2W_Personal,25
2019,jan,1/1/2019,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,2
2019,jan,1/1/2019,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,15
2019,jan,1/1/2019,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2019,jan,1/1/2019,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2019,jan,1/1/2019,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,289
2019,jan,1/1/2019,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,9
2019,jan,1/1/2019,Haryana,GOODS CARRIER,Others,Others,7
2019,jan,1/1/2019,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,130
2019,jan,1/1/2019,Haryana,MOPED,2-Wheelers,2W_Personal,11
2019,jan,1/1/2019,Haryana,MOTOR CAB,4-Wheelers,4W_Shared,7
2019,jan,1/1/2019,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,jan,1/1/2019,Haryana,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,1
2019,jan,1/1/2019,Haryana,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,12
2019,jan,1/1/2019,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,18
2019,jan,1/1/2019,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2019,jan,1/1/2019,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,145
2019,jan,1/1/2019,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2019,jan,1/1/2019,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,18
2019,jan,1/1/2019,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,11
2019,jan,1/1/2019,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2019,jan,1/1/2019,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,13
2019,jan,1/1/2019,Jharkhand,TRAILER (COMMERCIAL),Others,Others,1
2019,jan,1/1/2019,Karnataka,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2019,jan,1/1/2019,Karnataka,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2019,jan,1/1/2019,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,130
2019,jan,1/1/2019,Karnataka,MOPED,2-Wheelers,2W_Personal,1
2019,jan,1/1/2019,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,21
2019,jan,1/1/2019,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,203
2019,jan,1/1/2019,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
2019,jan,1/1/2019,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,15
2019,jan,1/1/2019,Kerala,ADAPTED VEHICLE,Others,Others,23
2019,jan,1/1/2019,Kerala,BUS,Bus,Bus,5
2019,jan,1/1/2019,Kerala,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3
2019,jan,1/1/2019,Kerala,GOODS CARRIER,Others,Others,1
2019,jan,1/1/2019,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,47
2019,jan,1/1/2019,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,72
2019,jan,1/1/2019,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,27
2019,jan,1/1/2019,Maharashtra,GOODS CARRIER,Others,Others,1
2019,jan,1/1/2019,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,395
2019,jan,1/1/2019,Maharashtra,MOPED,2-Wheelers,2W_Personal,190
2019,jan,1/1/2019,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,1
2019,jan,1/1/2019,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,10
2019,jan,1/1/2019,Maharashtra,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,4
2019,jan,1/1/2019,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,2
2019,jan,1/1/2019,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2019,jan,1/1/2019,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2019,jan,1/1/2019,Manipur,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,jan,1/1/2019,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,172
2019,jan,1/1/2019,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,7
2019,jan,1/1/2019,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,140
2019,jan,1/1/2019,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,jan,1/1/2019,Madhya Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2019,jan,1/1/2019,Nagaland,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2019,jan,1/1/2019,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,22
2019,jan,1/1/2019,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,33
2019,jan,1/1/2019,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,61
2019,jan,1/1/2019,Odisha,MOPED,2-Wheelers,2W_Personal,7
2019,jan,1/1/2019,Odisha,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,1
2019,jan,1/1/2019,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,6
2019,jan,1/1/2019,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,29
2019,jan,1/1/2019,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,17
2019,jan,1/1/2019,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2019,jan,1/1/2019,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,12
2019,jan,1/1/2019,Rajasthan,ADAPTED VEHICLE,Others,Others,1
2019,jan,1/1/2019,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,569
2019,jan,1/1/2019,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,20
2019,jan,1/1/2019,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,141
2019,jan,1/1/2019,Rajasthan,MOPED,2-Wheelers,2W_Personal,19
2019,jan,1/1/2019,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,2
2019,jan,1/1/2019,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,5
2019,jan,1/1/2019,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,144
2019,jan,1/1/2019,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,3
2019,jan,1/1/2019,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,jan,1/1/2019,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,29
2019,jan,1/1/2019,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,jan,1/1/2019,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,460
2019,jan,1/1/2019,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2019,jan,1/1/2019,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,66
2019,jan,1/1/2019,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4443
2019,jan,1/1/2019,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,108
2019,jan,1/1/2019,Uttar Pradesh,GOODS CARRIER,Others,Others,1
2019,jan,1/1/2019,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,471
2019,jan,1/1/2019,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,25
2019,jan,1/1/2019,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,jan,1/1/2019,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,28
2019,jan,1/1/2019,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2019,jan,1/1/2019,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2019,jan,1/1/2019,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,882
2019,jan,1/1/2019,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2019,jan,1/1/2019,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,18
2019,jan,1/1/2019,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2019,jan,1/1/2019,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,jan,1/1/2020,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,729
2020,jan,1/1/2020,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2020,jan,1/1/2020,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2020,jan,1/1/2020,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,37
2020,jan,1/1/2020,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,67
2020,jan,1/1/2020,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,jan,1/1/2020,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,9
2020,jan,1/1/2020,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1238
2020,jan,1/1/2020,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,23
2020,jan,1/1/2020,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26
2020,jan,1/1/2020,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,jan,1/1/2020,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2020,jan,1/1/2020,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,8
2020,jan,1/1/2020,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,126
2020,jan,1/1/2020,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2020,jan,1/1/2020,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,42
2020,jan,1/1/2020,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,22
2020,jan,1/1/2020,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,20
2020,jan,1/1/2020,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,24
2020,jan,1/1/2020,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2020,jan,1/1/2020,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2020,jan,1/1/2020,Chandigarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,jan,1/1/2020,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,DNH and DD,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,jan,1/1/2020,DNH and DD,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2020,jan,1/1/2020,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1913
2020,jan,1/1/2020,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,268
2020,jan,1/1/2020,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,198
2020,jan,1/1/2020,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,115
2020,jan,1/1/2020,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,19
2020,jan,1/1/2020,Goa,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2020,jan,1/1/2020,Goa,MOPED,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Gujarat,BUS,Bus,Bus,1
2020,jan,1/1/2020,Gujarat,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,1
2020,jan,1/1/2020,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5
2020,jan,1/1/2020,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,14
2020,jan,1/1/2020,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,9
2020,jan,1/1/2020,Gujarat,MOPED,2-Wheelers,2W_Personal,15
2020,jan,1/1/2020,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,7
2020,jan,1/1/2020,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,9
2020,jan,1/1/2020,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,32
2020,jan,1/1/2020,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,312
2020,jan,1/1/2020,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,35
2020,jan,1/1/2020,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,10
2020,jan,1/1/2020,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,5
2020,jan,1/1/2020,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2020,jan,1/1/2020,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,6
2020,jan,1/1/2020,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,145
2020,jan,1/1/2020,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2020,jan,1/1/2020,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,14
2020,jan,1/1/2020,Jharkhand,MOTOR CAB,4-Wheelers,4W_Shared,7
2020,jan,1/1/2020,Jharkhand,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
2020,jan,1/1/2020,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,5
2020,jan,1/1/2020,Jharkhand,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,1
2020,jan,1/1/2020,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Karnataka,ADAPTED VEHICLE,Others,Others,1
2020,jan,1/1/2020,Karnataka,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,12
2020,jan,1/1/2020,Karnataka,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2020,jan,1/1/2020,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,375
2020,jan,1/1/2020,Karnataka,MOPED,2-Wheelers,2W_Personal,16
2020,jan,1/1/2020,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,44
2020,jan,1/1/2020,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,10
2020,jan,1/1/2020,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,723
2020,jan,1/1/2020,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,6
2020,jan,1/1/2020,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,17
2020,jan,1/1/2020,Kerala,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,21
2020,jan,1/1/2020,Kerala,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2020,jan,1/1/2020,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,22
2020,jan,1/1/2020,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,4
2020,jan,1/1/2020,Kerala,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,51
2020,jan,1/1/2020,Maharashtra,BUS,Bus,Bus,8
2020,jan,1/1/2020,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,120
2020,jan,1/1/2020,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,16
2020,jan,1/1/2020,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,516
2020,jan,1/1/2020,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,45
2020,jan,1/1/2020,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,13
2020,jan,1/1/2020,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2020,jan,1/1/2020,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,19
2020,jan,1/1/2020,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,25
2020,jan,1/1/2020,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,229
2020,jan,1/1/2020,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,18
2020,jan,1/1/2020,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,60
2020,jan,1/1/2020,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,24
2020,jan,1/1/2020,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2020,jan,1/1/2020,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,47
2020,jan,1/1/2020,Odisha,MOPED,2-Wheelers,2W_Personal,8
2020,jan,1/1/2020,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,jan,1/1/2020,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,134
2020,jan,1/1/2020,Punjab,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2020,jan,1/1/2020,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2020,jan,1/1/2020,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,2
2020,jan,1/1/2020,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,jan,1/1/2020,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,8
2020,jan,1/1/2020,Puducherry,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,1
2020,jan,1/1/2020,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,413
2020,jan,1/1/2020,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,55
2020,jan,1/1/2020,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,100
2020,jan,1/1/2020,Rajasthan,MOPED,2-Wheelers,2W_Personal,7
2020,jan,1/1/2020,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,jan,1/1/2020,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,14
2020,jan,1/1/2020,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2020,jan,1/1/2020,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,jan,1/1/2020,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,379
2020,jan,1/1/2020,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,26
2020,jan,1/1/2020,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,8
2020,jan,1/1/2020,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,30
2020,jan,1/1/2020,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,769
2020,jan,1/1/2020,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,22
2020,jan,1/1/2020,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,400
2020,jan,1/1/2020,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8
2020,jan,1/1/2020,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26
2020,jan,1/1/2020,Uttarakhand,MOTOR CAR,4-Wheelers,4W_Personal,2
2020,jan,1/1/2020,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,7
2020,jan,1/1/2020,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5182
2020,jan,1/1/2020,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,122
2020,jan,1/1/2020,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,140
2020,jan,1/1/2020,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,1
2020,jan,1/1/2020,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,jan,1/1/2020,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,10
2020,jan,1/1/2020,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,27
2020,jan,1/1/2020,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,906
2020,jan,1/1/2020,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2020,jan,1/1/2020,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,14
2020,jan,1/1/2020,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,2
2020,jan,1/1/2020,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,12
2021,jan,1/1/2021,Andaman & Nicobar Island,BUS,Bus,Bus,14
2021,jan,1/1/2021,Andaman & Nicobar Island,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2021,jan,1/1/2021,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,873
2021,jan,1/1/2021,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,9
2021,jan,1/1/2021,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2021,jan,1/1/2021,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,31
2021,jan,1/1/2021,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8
2021,jan,1/1/2021,Andhra Pradesh,GOODS CARRIER,Others,Others,5
2021,jan,1/1/2021,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,231
2021,jan,1/1/2021,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,20
2021,jan,1/1/2021,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,9
2021,jan,1/1/2021,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1651
2021,jan,1/1/2021,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,15
2021,jan,1/1/2021,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,34
2021,jan,1/1/2021,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,4
2021,jan,1/1/2021,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2021,jan,1/1/2021,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,66
2021,jan,1/1/2021,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2021,jan,1/1/2021,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,64
2021,jan,1/1/2021,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,8
2021,jan,1/1/2021,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,16
2021,jan,1/1/2021,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,11
2021,jan,1/1/2021,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2021,jan,1/1/2021,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,jan,1/1/2021,Chandigarh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
